"Date Time, GMT-07:00";"Temp, °F";"Temp, °F";"Coupler Detached";"Coupler Attached";"Host Connected";"End Of File"
10/08/21 05:00:00;39.124;37.035;;;;
10/08/21 06:00:00;38.937;37.513;;;;
10/08/21 07:00:00;38.842;38.131;;;;
10/08/21 08:00:00;39.267;40.485;;;;
10/08/21 09:00:00;40.064;43.808;;;;
10/08/21 10:00:00;40.438;46.166;;;;
10/08/21 11:00:00;42.433;50.576;;;;
10/08/21 12:00:00;42.064;52.992;;;;
10/08/21 13:00:00;44.355;55.690;;;;
10/08/21 14:00:00;46.076;56.901;;;;
10/08/21 15:00:00;45.761;56.988;;;;
10/08/21 16:00:00;45.354;56.988;;;;
10/08/21 17:00:00;45.262;55.690;;;;
10/08/21 18:00:00;46.391;56.944;;;;
10/08/21 19:00:00;45.444;52.729;;;;
10/08/21 20:00:00;47.154;50.664;;;;
10/08/21 21:00:00;44.127;47.647;;;;
10/08/21 22:00:00;43.716;43.214;;;;
10/08/21 23:00:00;43.351;41.508;;;;
10/08/22 00:00:00;42.939;40.626;;;;
10/08/22 01:00:00;42.064;39.454;;;;
10/08/22 02:00:00;41.554;38.984;;;;
10/08/22 03:00:00;40.811;38.464;;;;
10/08/22 04:00:00;40.626;38.037;;;;
10/08/22 05:00:00;39.970;37.416;;;;
10/08/22 06:00:00;39.502;36.603;;;;
10/08/22 07:00:00;39.220;35.492;;;;
10/08/22 08:00:00;39.502;36.410;;;;
10/08/22 09:00:00;40.345;36.747;;;;
10/08/22 10:00:00;41.554;36.698;;;;
10/08/22 11:00:00;44.991;40.438;;;;
10/08/22 12:00:00;45.399;48.583;;;;
10/08/22 13:00:00;44.719;46.931;;;;
10/08/22 14:00:00;47.109;50.356;;;;
10/08/22 15:00:00;47.064;49.825;;;;
10/08/22 16:00:00;48.315;48.137;;;;
10/08/22 17:00:00;48.004;49.604;;;;
10/08/22 18:00:00;47.064;50.135;;;;
10/08/22 19:00:00;44.310;46.436;;;;
10/08/22 20:00:00;43.990;44.445;;;;
10/08/22 21:00:00;42.755;42.386;;;;
10/08/22 22:00:00;42.433;41.230;;;;
10/08/22 23:00:00;42.109;40.532;;;;
10/08/23 00:00:00;41.277;40.111;;;;
10/08/23 01:00:00;40.764;39.502;;;;
10/08/23 02:00:00;40.672;39.643;;;;
10/08/23 03:00:00;40.392;39.502;;;;
10/08/23 04:00:00;40.532;38.700;;;;
10/08/23 05:00:00;40.579;37.513;;;;
10/08/23 06:00:00;39.596;36.459;;;;
10/08/23 07:00:00;39.970;35.879;;;;
10/08/23 08:00:00;40.438;36.554;;;;
10/08/23 09:00:00;41.043;39.877;;;;
10/08/23 10:00:00;43.122;43.443;;;;
10/08/23 11:00:00;43.900;47.826;;;;
10/08/23 12:00:00;43.853;47.422;;;;
10/08/23 13:00:00;43.214;47.647;;;;
10/08/23 14:00:00;43.396;48.938;;;;
10/08/23 15:00:00;43.396;49.737;;;;
10/08/23 16:00:00;42.755;49.249;;;;
10/08/23 17:00:00;42.341;49.116;;;;
10/08/23 18:00:00;41.693;47.557;;;;
10/08/23 19:00:00;41.554;46.346;;;;
10/08/23 20:00:00;41.416;45.082;;;;
10/08/23 21:00:00;41.043;43.351;;;;
10/08/23 22:00:00;41.230;41.925;;;;
10/08/23 23:00:00;40.532;40.719;;;;
10/08/24 00:00:00;40.858;40.719;;;;
10/08/24 01:00:00;40.672;40.111;;;;
10/08/24 02:00:00;39.736;38.606;;;;
10/08/24 03:00:00;39.830;38.226;;;;
10/08/24 04:00:00;39.549;38.511;;;;
10/08/24 05:00:00;39.830;38.511;;;;
10/08/24 06:00:00;39.736;39.407;;;;
10/08/24 07:00:00;39.078;39.124;;;;
10/08/24 08:00:00;40.345;39.830;;;;
10/08/24 09:00:00;40.204;41.043;;;;
10/08/24 10:00:00;40.345;43.808;;;;
10/08/24 11:00:00;42.616;49.428;;;;
10/08/24 12:00:00;42.984;51.105;;;;
10/08/24 13:00:00;43.167;50.047;;;;
10/08/24 14:00:00;44.537;53.166;;;;
10/08/24 15:00:00;45.986;56.251;;;;
10/08/24 16:00:00;44.263;53.298;;;;
10/08/24 17:00:00;45.941;55.125;;;;
10/08/24 18:00:00;46.526;54.604;;;;
10/08/24 19:00:00;45.986;54.691;;;;
10/08/24 20:00:00;44.492;49.692;;;;
10/08/24 21:00:00;43.990;46.481;;;;
10/08/24 22:00:00;44.400;44.719;;;;
10/08/24 23:00:00;42.755;43.945;;;;
10/08/25 00:00:00;42.616;43.443;;;;
10/08/25 01:00:00;42.478;42.984;;;;
10/08/25 02:00:00;41.648;42.847;;;;
10/08/25 03:00:00;41.277;42.800;;;;
10/08/25 04:00:00;40.905;42.433;;;;
10/08/25 05:00:00;40.017;42.017;;;;
10/08/25 06:00:00;40.017;41.508;;;;
10/08/25 07:00:00;39.220;41.137;;;;
10/08/25 08:00:00;39.549;41.463;;;;
10/08/25 09:00:00;39.877;42.708;;;;
10/08/25 10:00:00;40.158;44.218;;;;
10/08/25 11:00:00;40.672;48.717;;;;
10/08/25 12:00:00;41.970;51.325;;;;
10/08/25 13:00:00;42.294;51.017;;;;
10/08/25 14:00:00;42.525;50.576;;;;
10/08/25 15:00:00;44.173;56.340;;;;
10/08/25 16:00:00;43.443;60.003;;;;
10/08/25 17:00:00;42.663;50.621;;;;
10/08/25 18:00:00;42.939;50.709;;;;
10/08/25 19:00:00;42.892;52.029;;;;
10/08/25 20:00:00;41.184;48.450;;;;
10/08/25 21:00:00;40.905;45.624;;;;
10/08/25 22:00:00;41.137;44.173;;;;
10/08/25 23:00:00;40.626;43.579;;;;
10/08/26 00:00:00;40.672;42.984;;;;
10/08/26 01:00:00;40.298;42.616;;;;
10/08/26 02:00:00;40.111;42.247;;;;
10/08/26 03:00:00;39.877;41.693;;;;
10/08/26 04:00:00;39.643;41.508;;;;
10/08/26 05:00:00;39.736;40.017;;;;
10/08/26 06:00:00;40.111;40.532;;;;
10/08/26 07:00:00;39.877;40.626;;;;
10/08/26 08:00:00;40.298;40.905;;;;
10/08/26 09:00:00;40.298;41.322;;;;
10/08/26 10:00:00;40.485;42.708;;;;
10/08/26 11:00:00;40.579;44.355;;;;
10/08/26 12:00:00;40.626;44.719;;;;
10/08/26 13:00:00;41.787;49.028;;;;
10/08/26 14:00:00;43.534;50.002;;;;
10/08/26 15:00:00;39.877;44.218;;;;
10/08/26 16:00:00;40.858;37.321;;;;
10/08/26 17:00:00;43.900;47.871;;;;
10/08/26 18:00:00;43.900;54.212;;;;
10/08/26 19:00:00;42.525;47.199;;;;
10/08/26 20:00:00;44.991;47.019;;;;
10/08/26 21:00:00;42.017;43.716;;;;
10/08/26 22:00:00;42.109;39.031;;;;
10/08/26 23:00:00;41.508;37.369;;;;
10/08/27 00:00:00;41.322;35.638;;;;
10/08/27 01:00:00;40.811;34.761;;;;
10/08/27 02:00:00;40.251;33.386;;;;
10/08/27 03:00:00;40.345;33.831;;;;
10/08/27 04:00:00;39.549;34.075;;;;
10/08/27 05:00:00;39.173;33.978;;;;
10/08/27 06:00:00;38.889;33.928;;;;
10/08/27 07:00:00;38.984;33.879;;;;
10/08/27 08:00:00;39.313;33.928;;;;
10/08/27 09:00:00;39.830;33.978;;;;
10/08/27 10:00:00;40.858;33.978;;;;
10/08/27 11:00:00;42.755;34.223;;;;
10/08/27 12:00:00;44.582;45.534;;;;
10/08/27 13:00:00;47.244;52.246;;;;
10/08/27 14:00:00;49.116;55.906;;;;
10/08/27 15:00:00;50.092;55.038;;;;
10/08/27 16:00:00;50.841;52.641;;;;
10/08/27 17:00:00;51.940;53.994;;;;
10/08/27 18:00:00;52.860;58.498;;;;
10/08/27 19:00:00;52.246;58.498;;;;
10/08/27 20:00:00;49.825;52.817;;;;
10/08/27 21:00:00;44.991;47.199;;;;
10/08/27 22:00:00;42.064;41.463;;;;
10/08/27 23:00:00;41.463;39.313;;;;
10/08/28 00:00:00;40.998;38.037;;;;
10/08/28 01:00:00;40.017;36.891;;;;
10/08/28 02:00:00;39.643;36.169;;;;
10/08/28 03:00:00;39.549;35.443;;;;
10/08/28 04:00:00;38.653;34.907;;;;
10/08/28 05:00:00;38.415;34.565;;;;
10/08/28 06:00:00;38.273;34.174;;;;
10/08/28 07:00:00;37.893;33.780;;;;
10/08/28 08:00:00;38.179;34.075;;;;
10/08/28 09:00:00;38.984;34.320;;;;
10/08/28 10:00:00;40.111;34.761;;;;
10/08/28 11:00:00;43.030;35.443;;;;
10/08/28 12:00:00;44.627;44.355;;;;
10/08/28 13:00:00;45.669;49.028;;;;
10/08/28 14:00:00;47.334;51.809;;;;
10/08/28 15:00:00;47.736;50.974;;;;
10/08/28 16:00:00;46.796;53.384;;;;
10/08/28 17:00:00;47.154;52.860;;;;
10/08/28 18:00:00;46.571;51.589;;;;
10/08/28 19:00:00;44.674;49.428;;;;
10/08/28 20:00:00;43.534;45.896;;;;
10/08/28 21:00:00;42.341;42.525;;;;
10/08/28 22:00:00;41.554;40.111;;;;
10/08/28 23:00:00;40.951;38.842;;;;
10/08/29 00:00:00;41.277;39.124;;;;
10/08/29 01:00:00;40.905;38.984;;;;
10/08/29 02:00:00;39.502;37.893;;;;
10/08/29 03:00:00;38.748;35.879;;;;
10/08/29 04:00:00;39.830;36.266;;;;
10/08/29 05:00:00;39.736;37.369;;;;
10/08/29 06:00:00;38.984;36.986;;;;
10/08/29 07:00:00;39.313;36.410;;;;
10/08/29 08:00:00;39.267;37.751;;;;
10/08/29 09:00:00;40.251;41.693;;;;
10/08/29 10:00:00;40.764;45.896;;;;
10/08/29 11:00:00;41.787;49.161;;;;
10/08/29 12:00:00;43.443;52.992;;;;
10/08/29 13:00:00;42.984;52.378;;;;
10/08/29 14:00:00;45.624;53.078;;;;
10/08/29 15:00:00;49.914;55.038;;;;
10/08/29 16:00:00;49.204;52.686;;;;
10/08/29 17:00:00;51.809;57.463;;;;
10/08/29 18:00:00;52.817;58.239;;;;
10/08/29 19:00:00;51.633;57.636;;;;
10/08/29 20:00:00;49.604;52.903;;;;
10/08/29 21:00:00;47.064;46.526;;;;
10/08/29 22:00:00;44.809;39.970;;;;
10/08/29 23:00:00;44.809;36.795;;;;
10/08/30 00:00:00;44.991;36.698;;;;
10/08/30 01:00:00;45.172;39.078;;;;
10/08/30 02:00:00;44.173;38.273;;;;
10/08/30 03:00:00;43.259;36.842;;;;
10/08/30 04:00:00;42.570;35.298;;;;
10/08/30 05:00:00;42.525;34.810;;;;
10/08/30 06:00:00;42.708;36.505;;;;
10/08/30 07:00:00;41.648;36.266;;;;
10/08/30 08:00:00;41.322;36.120;;;;
10/08/30 09:00:00;42.064;36.554;;;;
10/08/30 10:00:00;42.755;36.939;;;;
10/08/30 11:00:00;44.627;37.225;;;;
10/08/30 12:00:00;46.481;45.986;;;;
10/08/30 13:00:00;50.488;52.641;;;;
10/08/30 14:00:00;49.116;55.429;;;;
10/08/30 15:00:00;50.974;54.734;;;;
10/08/30 16:00:00;50.974;51.148;;;;
10/08/30 17:00:00;52.817;52.554;;;;
10/08/30 18:00:00;53.209;54.473;;;;
10/08/30 19:00:00;52.554;53.690;;;;
10/08/30 20:00:00;51.940;52.860;;;;
10/08/30 21:00:00;46.931;48.004;;;;
10/08/30 22:00:00;45.444;44.719;;;;
10/08/30 23:00:00;45.082;43.716;;;;
10/08/31 00:00:00;43.808;43.075;;;;
10/08/31 01:00:00;41.463;42.156;;;;
10/08/31 02:00:00;42.156;41.601;;;;
10/08/31 03:00:00;41.832;39.830;;;;
10/08/31 04:00:00;41.463;38.415;;;;
10/08/31 05:00:00;41.740;39.549;;;;
10/08/31 06:00:00;41.832;40.064;;;;
10/08/31 07:00:00;42.294;39.783;;;;
10/08/31 08:00:00;42.386;40.251;;;;
10/08/31 09:00:00;43.259;42.341;;;;
10/08/31 10:00:00;42.294;44.127;;;;
10/08/31 11:00:00;43.030;47.736;;;;
10/08/31 12:00:00;43.534;48.850;;;;
10/08/31 13:00:00;44.082;51.589;;;;
10/08/31 14:00:00;45.082;51.105;;;;
10/08/31 15:00:00;46.166;55.949;;;;
10/08/31 16:00:00;44.218;53.472;;;;
10/08/31 17:00:00;45.761;54.561;;;;
10/08/31 18:00:00;45.262;52.291;;;;
10/08/31 19:00:00;43.716;46.931;;;;
10/08/31 20:00:00;43.624;46.931;;;;
10/08/31 21:00:00;43.259;45.262;;;;
10/08/31 22:00:00;42.341;42.892;;;;
10/08/31 23:00:00;42.800;41.787;;;;
10/09/01 00:00:00;42.708;41.693;;;;
10/09/01 01:00:00;42.616;41.416;;;;
10/09/01 02:00:00;42.708;41.230;;;;
10/09/01 03:00:00;42.755;41.184;;;;
10/09/01 04:00:00;43.075;41.322;;;;
10/09/01 05:00:00;42.892;41.137;;;;
10/09/01 06:00:00;42.847;41.322;;;;
10/09/01 07:00:00;42.616;41.230;;;;
10/09/01 08:00:00;42.570;41.787;;;;
10/09/01 09:00:00;42.939;42.892;;;;
10/09/01 10:00:00;43.259;43.900;;;;
10/09/01 11:00:00;45.127;46.076;;;;
10/09/01 12:00:00;45.307;48.450;;;;
10/09/01 13:00:00;48.315;51.721;;;;
10/09/01 14:00:00;49.737;54.255;;;;
10/09/01 15:00:00;47.691;52.903;;;;
10/09/01 16:00:00;48.049;53.602;;;;
10/09/01 17:00:00;47.602;53.602;;;;
10/09/01 18:00:00;45.307;49.825;;;;
10/09/01 19:00:00;44.719;48.137;;;;
10/09/01 20:00:00;43.443;45.444;;;;
10/09/01 21:00:00;43.122;43.122;;;;
10/09/01 22:00:00;42.156;41.648;;;;
10/09/01 23:00:00;42.064;40.626;;;;
10/09/02 00:00:00;41.787;40.017;;;;
10/09/02 01:00:00;40.345;39.502;;;;
10/09/02 02:00:00;40.626;39.454;;;;
10/09/02 03:00:00;40.064;39.454;;;;
10/09/02 04:00:00;38.984;39.454;;;;
10/09/02 05:00:00;38.889;39.407;;;;
10/09/02 06:00:00;38.842;39.360;;;;
10/09/02 07:00:00;38.368;38.984;;;;
10/09/02 08:00:00;35.492;35.928;;;;
10/09/02 09:00:00;34.419;33.138;;;;
10/09/02 10:00:00;35.152;36.459;;;;
10/09/02 11:00:00;35.782;37.846;;;;
10/09/02 12:00:00;36.795;42.892;;;;
10/09/02 13:00:00;38.748;47.199;;;;
10/09/02 14:00:00;40.951;49.561;;;;
10/09/02 15:00:00;41.693;53.166;;;;
10/09/02 16:00:00;42.663;51.501;;;;
10/09/02 17:00:00;43.808;50.092;;;;
10/09/02 18:00:00;44.218;48.272;;;;
10/09/02 19:00:00;44.901;48.450;;;;
10/09/02 20:00:00;42.800;46.526;;;;
10/09/02 21:00:00;42.109;42.984;;;;
10/09/02 22:00:00;41.648;40.111;;;;
10/09/02 23:00:00;40.858;38.937;;;;
10/09/03 00:00:00;40.485;37.465;;;;
10/09/03 01:00:00;40.111;37.225;;;;
10/09/03 02:00:00;39.690;36.939;;;;
10/09/03 03:00:00;38.037;35.298;;;;
10/09/03 04:00:00;39.173;34.713;;;;
10/09/03 05:00:00;38.748;34.419;;;;
10/09/03 06:00:00;37.081;34.371;;;;
10/09/03 07:00:00;37.369;34.664;;;;
10/09/03 08:00:00;37.798;36.603;;;;
10/09/03 09:00:00;38.179;38.322;;;;
10/09/03 10:00:00;38.226;39.313;;;;
10/09/03 11:00:00;38.795;41.463;;;;
10/09/03 12:00:00;39.407;44.082;;;;
10/09/03 13:00:00;39.924;45.172;;;;
10/09/03 14:00:00;40.764;49.516;;;;
10/09/03 15:00:00;40.345;49.249;;;;
10/09/03 16:00:00;41.508;49.692;;;;
10/09/03 17:00:00;42.247;51.237;;;;
10/09/03 18:00:00;44.764;51.678;;;;
10/09/03 19:00:00;43.259;52.686;;;;
10/09/03 20:00:00;41.043;46.886;;;;
10/09/03 21:00:00;40.579;43.945;;;;
10/09/03 22:00:00;40.204;42.386;;;;
10/09/03 23:00:00;40.626;41.601;;;;
10/09/04 00:00:00;40.345;41.277;;;;
10/09/04 01:00:00;40.064;41.043;;;;
10/09/04 02:00:00;39.643;40.811;;;;
10/09/04 03:00:00;39.220;40.298;;;;
10/09/04 04:00:00;39.596;39.783;;;;
10/09/04 05:00:00;39.454;39.783;;;;
10/09/04 06:00:00;39.220;39.549;;;;
10/09/04 07:00:00;39.924;39.267;;;;
10/09/04 08:00:00;39.783;39.454;;;;
10/09/04 09:00:00;40.251;41.137;;;;
10/09/04 10:00:00;40.345;44.946;;;;
10/09/04 11:00:00;41.463;48.137;;;;
10/09/04 12:00:00;43.900;51.370;;;;
10/09/04 13:00:00;46.031;52.597;;;;
10/09/04 14:00:00;48.850;55.386;;;;
10/09/04 15:00:00;47.736;55.515;;;;
10/09/04 16:00:00;50.886;56.340;;;;
10/09/04 17:00:00;50.886;56.208;;;;
10/09/04 18:00:00;51.413;54.734;;;;
10/09/04 19:00:00;50.002;52.072;;;;
10/09/04 20:00:00;48.315;48.538;;;;
10/09/04 21:00:00;43.443;42.939;;;;
10/09/04 22:00:00;41.043;40.017;;;;
10/09/04 23:00:00;40.764;38.795;;;;
10/09/05 00:00:00;39.407;37.656;;;;
10/09/05 01:00:00;38.937;36.842;;;;
10/09/05 02:00:00;38.322;36.169;;;;
10/09/05 03:00:00;38.179;35.782;;;;
10/09/05 04:00:00;37.846;35.541;;;;
10/09/05 05:00:00;37.989;35.298;;;;
10/09/05 06:00:00;37.798;35.152;;;;
10/09/05 07:00:00;36.361;34.419;;;;
10/09/05 08:00:00;38.557;35.638;;;;
10/09/05 09:00:00;39.643;38.084;;;;
10/09/05 10:00:00;39.267;39.924;;;;
10/09/05 11:00:00;37.656;40.392;;;;
10/09/05 12:00:00;36.842;40.764;;;;
10/09/05 13:00:00;36.410;40.951;;;;
10/09/05 14:00:00;36.217;40.672;;;;
10/09/05 15:00:00;36.266;41.787;;;;
10/09/05 16:00:00;35.541;41.322;;;;
10/09/05 17:00:00;36.313;40.764;;;;
10/09/05 18:00:00;35.055;40.485;;;;
10/09/05 19:00:00;35.589;38.795;;;;
10/09/05 20:00:00;35.685;39.549;;;;
10/09/05 21:00:00;35.200;38.511;;;;
10/09/05 22:00:00;35.443;37.702;;;;
10/09/05 23:00:00;35.152;37.274;;;;
10/09/06 00:00:00;35.685;37.081;;;;
10/09/06 01:00:00;35.638;36.986;;;;
10/09/06 02:00:00;35.298;36.891;;;;
10/09/06 03:00:00;35.638;36.986;;;;
10/09/06 04:00:00;35.830;37.035;;;;
10/09/06 05:00:00;35.879;37.130;;;;
10/09/06 06:00:00;35.830;37.130;;;;
10/09/06 07:00:00;36.025;37.179;;;;
10/09/06 08:00:00;36.217;37.416;;;;
10/09/06 09:00:00;36.698;38.842;;;;
10/09/06 10:00:00;37.702;41.322;;;;
10/09/06 11:00:00;38.368;41.693;;;;
10/09/06 12:00:00;39.267;43.167;;;;
10/09/06 13:00:00;39.596;43.259;;;;
10/09/06 14:00:00;40.017;42.478;;;;
10/09/06 15:00:00;40.064;42.386;;;;
10/09/06 16:00:00;40.951;43.624;;;;
10/09/06 17:00:00;41.137;43.716;;;;
10/09/06 18:00:00;41.463;43.351;;;;
10/09/06 19:00:00;41.693;43.075;;;;
10/09/06 20:00:00;41.925;42.755;;;;
10/09/06 21:00:00;42.109;42.386;;;;
10/09/06 22:00:00;42.247;42.202;;;;
10/09/06 23:00:00;41.970;41.648;;;;
10/09/07 00:00:00;42.064;41.508;;;;
10/09/07 01:00:00;41.970;41.416;;;;
10/09/07 02:00:00;41.508;39.313;;;;
10/09/07 03:00:00;41.277;37.846;;;;
10/09/07 04:00:00;40.719;35.782;;;;
10/09/07 05:00:00;40.017;34.075;;;;
10/09/07 06:00:00;40.485;34.174;;;;
10/09/07 07:00:00;40.017;33.978;;;;
10/09/07 08:00:00;39.970;33.780;;;;
10/09/07 09:00:00;39.783;33.732;;;;
10/09/07 10:00:00;39.549;33.681;;;;
10/09/07 11:00:00;41.832;33.732;;;;
10/09/07 12:00:00;44.537;37.465;;;;
10/09/07 13:00:00;47.467;45.444;;;;
10/09/07 14:00:00;49.561;50.047;;;;
10/09/07 15:00:00;52.115;52.597;;;;
10/09/07 16:00:00;54.300;50.445;;;;
10/09/07 17:00:00;54.473;51.105;;;;
10/09/07 18:00:00;51.764;50.356;;;;
10/09/07 19:00:00;52.772;48.628;;;;
10/09/07 20:00:00;50.797;45.534;;;;
10/09/07 21:00:00;50.047;43.167;;;;
10/09/07 22:00:00;48.983;41.601;;;;
10/09/07 23:00:00;48.717;40.811;;;;
10/09/08 00:00:00;48.004;40.579;;;;
10/09/08 01:00:00;47.781;40.764;;;;
10/09/08 02:00:00;47.467;40.998;;;;
10/09/08 03:00:00;47.019;41.184;;;;
10/09/08 04:00:00;46.346;41.043;;;;
10/09/08 05:00:00;45.941;40.905;;;;
10/09/08 06:00:00;45.896;40.764;;;;
10/09/08 07:00:00;45.534;40.485;;;;
10/09/08 08:00:00;45.579;40.438;;;;
10/09/08 09:00:00;45.307;39.643;;;;
10/09/08 10:00:00;45.986;39.078;;;;
10/09/08 11:00:00;47.781;41.230;;;;
10/09/08 12:00:00;49.116;46.751;;;;
10/09/08 13:00:00;49.338;50.356;;;;
10/09/08 14:00:00;49.028;52.378;;;;
10/09/08 15:00:00;47.422;50.621;;;;
10/09/08 16:00:00;44.991;48.315;;;;
10/09/08 17:00:00;44.991;46.346;;;;
10/09/08 18:00:00;45.354;45.941;;;;
10/09/08 19:00:00;46.616;46.931;;;;
10/09/08 20:00:00;44.355;44.627;;;;
10/09/08 21:00:00;43.808;42.386;;;;
10/09/08 22:00:00;43.671;41.693;;;;
10/09/08 23:00:00;43.579;41.043;;;;
10/09/09 00:00:00;42.939;39.924;;;;
10/09/09 01:00:00;42.433;39.173;;;;
10/09/09 02:00:00;41.554;38.464;;;;
10/09/09 03:00:00;41.925;38.842;;;;
10/09/09 04:00:00;41.693;38.322;;;;
10/09/09 05:00:00;40.485;36.505;;;;
10/09/09 06:00:00;41.137;36.120;;;;
10/09/09 07:00:00;41.554;37.416;;;;
10/09/09 08:00:00;40.905;37.609;;;;
10/09/09 09:00:00;41.508;38.937;;;;
10/09/09 10:00:00;42.247;40.579;;;;
10/09/09 11:00:00;44.582;44.082;;;;
10/09/09 12:00:00;45.082;48.672;;;;
10/09/09 13:00:00;44.173;50.886;;;;
10/09/09 14:00:00;44.263;48.938;;;;
10/09/09 15:00:00;44.355;51.852;;;;
10/09/09 16:00:00;43.259;48.938;;;;
10/09/09 17:00:00;41.693;45.354;;;;
10/09/09 18:00:00;42.247;46.256;;;;
10/09/09 19:00:00;41.648;44.627;;;;
10/09/09 20:00:00;41.554;43.030;;;;
10/09/09 21:00:00;41.322;41.416;;;;
10/09/09 22:00:00;40.858;40.298;;;;
10/09/09 23:00:00;40.532;39.313;;;;
10/09/10 00:00:00;40.158;38.511;;;;
10/09/10 01:00:00;39.643;36.891;;;;
10/09/10 02:00:00;38.889;35.443;;;;
10/09/10 03:00:00;38.606;35.249;;;;
10/09/10 04:00:00;37.369;34.371;;;;
10/09/10 05:00:00;38.368;34.907;;;;
10/09/10 06:00:00;37.989;36.025;;;;
10/09/10 07:00:00;37.465;36.169;;;;
10/09/10 08:00:00;37.369;36.698;;;;
10/09/10 09:00:00;37.560;38.368;;;;
10/09/10 10:00:00;38.131;41.137;;;;
10/09/10 11:00:00;38.748;45.307;;;;
10/09/10 12:00:00;39.173;47.467;;;;
10/09/10 13:00:00;40.298;49.161;;;;
10/09/10 14:00:00;39.736;46.571;;;;
10/09/10 15:00:00;40.532;46.346;;;;
10/09/10 16:00:00;38.842;45.806;;;;
10/09/10 17:00:00;39.454;46.616;;;;
10/09/10 18:00:00;39.970;45.896;;;;
10/09/10 19:00:00;40.251;45.082;;;;
10/09/10 20:00:00;40.392;44.037;;;;
10/09/10 21:00:00;40.298;42.525;;;;
10/09/10 22:00:00;39.596;41.416;;;;
10/09/10 23:00:00;40.204;41.090;;;;
10/09/11 00:00:00;39.736;40.998;;;;
10/09/11 01:00:00;40.392;40.905;;;;
10/09/11 02:00:00;40.719;41.043;;;;
10/09/11 03:00:00;40.626;41.043;;;;
10/09/11 04:00:00;40.204;40.251;;;;
10/09/11 05:00:00;40.438;39.877;;;;
10/09/11 06:00:00;40.905;40.579;;;;
10/09/11 07:00:00;41.043;40.251;;;;
10/09/11 08:00:00;41.043;40.858;;;;
10/09/11 09:00:00;40.905;41.787;;;;
10/09/11 10:00:00;41.554;44.674;;;;
10/09/11 11:00:00;42.341;48.805;;;;
10/09/11 12:00:00;43.167;50.709;;;;
10/09/11 13:00:00;43.443;51.237;;;;
10/09/11 14:00:00;46.256;54.995;;;;
10/09/11 15:00:00;43.716;55.168;;;;
